id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20829520,Beautifully Furnished 2-BR in The Heart of Boston!,30283594,Kara,,Chinatown,42.35216872690138,-71.06182044247224,Entire home/apt,170,3,0,,,181,93
10262267,Luxury Furnished Studio Boston Apt,30283594,Kara,,Chinatown,42.349211002089376,-71.06121650930615,Entire home/apt,209,6,0,,,181,316
21163530,6BED THEATER DISTRICT! SLEEPS 7!! THE BEST!!!,95149473,Taylor,,Chinatown,42.349327594521334,-71.06087889891555,Entire home/apt,149,2,0,,,6,155
19420578,Urban Oasis with a Stunning View,24107860,Jennifer,,Chinatown,42.351377888407946,-71.06071032827799,Private room,120,2,10,2017-09-20,3.06,2,119
11981674,Furnished 2-Bedroom Downtown Boston Apartment!,30283594,Kara,,Chinatown,42.351015523339036,-71.06290707291346,Entire home/apt,179,3,2,2017-05-26,0.18,181,360
20189858,Entire 2 BR apt in the heart of Downtown Boston!,31340713,Kama,,Chinatown,42.348091640918526,-71.06160510123809,Entire home/apt,225,2,0,,,9,336
10261620,Luxurious Boston 1-BR Apartment + Yoga Studio,30283594,Kara,,Chinatown,42.34952367733369,-71.05972639589817,Entire home/apt,136,4,0,,,181,360
13079659,Chic 2BR in Downtown,12243051,Sonder,,Chinatown,42.351266667257654,-71.06190274415641,Entire home/apt,159,2,18,2017-10-01,1.11,147,110
20877898,Private Room by South Station,29414542,Mohammed,,Chinatown,42.3516424274147,-71.06117714874267,Private room,110,1,2,2017-09-17,2,2,81
10424879,Cozy Apartment Downtown/Chinatown!,15232579,Mikenah,,Chinatown,42.35025714860645,-71.060327696955,Entire home/apt,152,2,7,2017-10-04,0.36,1,43
20730657,DOWNTOWN Boston+BEST location+ safe SELF CHECK IN,22378337,Phill,,Chinatown,42.35200319380195,-71.06089872957388,Entire home/apt,85,2,3,2017-09-20,3,1,47
11637504,Couchsurf at hub of downtown Boston,29414542,Mohammed,,Chinatown,42.351713639836376,-71.06107492293374,Shared room,99,1,5,2017-09-24,0.26,2,79
13943142,Chinatown Single Bedroom,82955257,Kristin,,Chinatown,42.3484689315437,-71.06020839932364,Private room,95,1,2,2016-07-23,0.13,2,0
9261381,Modern 1  BR Appt Downtown Boston,47670141,Sanya,,Chinatown,42.35103159640811,-71.06278886638864,Entire home/apt,225,1,0,,,1,0
10136854,Deluxe 1BR BostonFurnished Apt.,30283594,Kara,,Chinatown,42.350641890254046,-71.06291037675189,Entire home/apt,349,3,0,,,181,0
